event_id,recall_number,classification,status,year,term_init_duration,duration (month),problem type
63257,F-0449-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0508-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0359-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0514-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0329-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0468-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0486-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0380-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0401-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0347-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0356-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0334-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0494-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0487-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0465-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0412-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0461-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0372-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0383-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0503-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0367-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0446-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0330-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0345-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0497-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0362-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0434-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0425-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0495-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0402-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0358-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0400-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0408-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0452-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0433-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0498-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0417-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0475-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0435-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0343-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0443-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0489-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0430-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0429-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0342-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0388-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0392-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0385-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0504-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0441-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0363-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0476-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0328-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0405-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0391-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0365-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0464-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0376-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0447-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0378-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0384-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0481-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0415-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0480-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0353-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0501-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0349-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0339-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0351-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0409-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0431-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0407-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0483-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0370-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0439-2012,Class I,Terminated,2012,737,25,salmonella
63257,F-0397-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0340-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0455-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0337-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0479-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0500-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0418-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0386-2013,Class I,Terminated,2012,737,25,salmonella
63257,F-0406-2013,Class I,Terminated,2012,737,25,salmonella
63260,F-0494-2015,Class I,Terminated,2012,892,27,allergen/undeclared
63260,F-0488-2015,Class I,Terminated,2012,892,27,allergen/undeclared
63260,F-0476-2015,Class I,Terminated,2012,892,27,allergen/undeclared
63260,F-0489-2015,Class I,Terminated,2012,892,27,allergen/undeclared
63260,F-0485-2015,Class I,Terminated,2012,892,27,allergen/undeclared
63260,F-0487-2015,Class I,Terminated,2012,892,27,allergen/undeclared
63260,F-0474-2015,Class I,Terminated,2012,892,27,allergen/undeclared
63260,F-0477-2015,Class I,Terminated,2012,892,27,allergen/undeclared
63260,F-0475-2015,Class I,Terminated,2012,892,27,allergen/undeclared
63260,F-0483-2015,Class I,Terminated,2012,892,27,allergen/undeclared
63260,F-0484-2015,Class I,Terminated,2012,892,27,allergen/undeclared
63260,F-0493-2015,Class I,Terminated,2012,892,27,allergen/undeclared
63260,F-0479-2015,Class I,Terminated,2012,892,27,allergen/undeclared
63260,F-0480-2015,Class I,Terminated,2012,892,27,allergen/undeclared
63260,F-0492-2015,Class I,Terminated,2012,892,27,allergen/undeclared
63266,F-0326-2013,Class I,Terminated,2012,170,6,salmonella
63266,F-0324-2013,Class I,Terminated,2012,170,6,salmonella
63266,F-0320-2013,Class I,Terminated,2012,170,6,salmonella
63266,F-0323-2013,Class I,Terminated,2012,170,6,salmonella
63267,F-0093-2013,Class I,Terminated,2012,154,6,salmonella
63267,F-0090-2013,Class I,Terminated,2012,154,6,salmonella
63267,F-0092-2013,Class I,Terminated,2012,154,6,salmonella
63267,F-0094-2013,Class I,Terminated,2012,154,6,salmonella
63267,F-0091-2013,Class I,Terminated,2012,154,6,salmonella
63267,F-0089-2013,Class I,Terminated,2012,154,6,salmonella
63267,F-0086-2013,Class I,Terminated,2012,154,6,salmonella
63268,F-1461-2013,Class I,Terminated,2012,360,12,salmonella
63268,F-1462-2013,Class I,Terminated,2012,360,12,salmonella
63271,F-0299-2013,Class I,Terminated,2012,218,8,salmonella
63274,F-0150-2013,Class I,Terminated,2012,255,9,salmonella
63274,F-0148-2013,Class I,Terminated,2012,255,9,salmonella
63274,F-0149-2013,Class I,Terminated,2012,255,9,salmonella
63277,F-1450-2013,Class I,Terminated,2012,360,12,salmonella
63277,F-1452-2013,Class I,Terminated,2012,360,12,salmonella
63277,F-1451-2013,Class I,Terminated,2012,360,12,salmonella
63288,F-0300-2013,Class I,Terminated,2012,163,6,salmonella
63288,F-0304-2013,Class I,Terminated,2012,163,6,salmonella
63288,F-0306-2013,Class I,Terminated,2012,163,6,salmonella
63288,F-0301-2013,Class I,Terminated,2012,163,6,salmonella
63288,F-0302-2013,Class I,Terminated,2012,163,6,salmonella
63289,F-0108-2013,Class I,Terminated,2012,248,9,listeria
63290,F-0318-2013,Class I,Terminated,2012,193,7,salmonella
63290,F-0317-2013,Class I,Terminated,2012,193,7,salmonella
63291,F-0599-2013,Class I,Terminated,2012,587,20,salmonella
63292,F-0610-2013,Class I,Terminated,2012,248,9,salmonella
63292,F-0609-2013,Class I,Terminated,2012,248,9,salmonella
63292,F-0608-2013,Class I,Terminated,2012,248,9,salmonella
63292,F-0606-2013,Class I,Terminated,2012,248,9,salmonella
63292,F-0604-2013,Class I,Terminated,2012,248,9,salmonella
63292,F-0607-2013,Class I,Terminated,2012,248,9,salmonella
63295,F-0309-2013,Class I,Terminated,2012,111,4,salmonella
63295,F-0308-2013,Class I,Terminated,2012,111,4,salmonella
63295,F-0311-2013,Class I,Terminated,2012,111,4,salmonella
63295,F-0310-2013,Class I,Terminated,2012,111,4,salmonella
63298,F-0125-2013,Class I,Terminated,2012,35,2,salmonella
63298,F-0126-2013,Class I,Terminated,2012,35,2,salmonella
63306,F-0559-2013,Class I,Terminated,2012,168,6,salmonella
63306,F-0561-2013,Class I,Terminated,2012,168,6,salmonella
63306,F-0562-2013,Class I,Terminated,2012,168,6,salmonella
63307,F-0553-2013,Class I,Terminated,2012,62,3,salmonella
63311,F-1197-2013,Class I,Terminated,2012,358,12,salmonella
63337,F-0313-2013,Class I,Terminated,2012,107,4,allergen/undeclared
63337,F-0316-2013,Class I,Terminated,2012,107,4,allergen/undeclared
63337,F-0315-2013,Class I,Terminated,2012,107,4,allergen/undeclared
63346,F-0636-2013,Class I,Terminated,2012,74,3,salmonella
63356,F-1447-2013,Class I,Terminated,2012,353,12,salmonella
63360,F-0576-2013,Class I,Terminated,2012,72,3,salmonella
63360,F-0579-2013,Class I,Terminated,2012,72,3,salmonella
63360,F-0570-2013,Class I,Terminated,2012,72,3,salmonella
63360,F-0574-2013,Class I,Terminated,2012,72,3,salmonella
63360,F-0569-2013,Class I,Terminated,2012,72,3,salmonella
63360,F-0571-2013,Class I,Terminated,2012,72,3,salmonella
63360,F-0573-2013,Class I,Terminated,2012,72,3,salmonella
63360,F-0577-2013,Class I,Terminated,2012,72,3,salmonella
63366,F-1459-2013,Class I,Terminated,2012,314,11,salmonella
63370,F-0319-2013,Class I,Terminated,2012,188,7,allergen/undeclared
63388,F-0141-2013,Class I,Terminated,2012,151,6,salmonella
63408,F-0596-2013,Class I,Terminated,2012,700,24,salmonella
63411,F-0652-2013,Class I,Terminated,2012,419,14,salmonella
63411,F-0651-2013,Class I,Terminated,2012,419,14,salmonella
63418,F-1442-2013,Class I,Terminated,2012,254,9,salmonella
63420,F-1060-2013,Class I,Terminated,2012,339,12,salmonella
63423,F-0555-2013,Class I,Terminated,2012,189,7,salmonella
63438,F-0597-2013,Class I,Terminated,2012,100,4,salmonella
63439,F-0538-2013,Class I,Terminated,2012,125,5,salmonella
63439,F-0528-2013,Class I,Terminated,2012,125,5,salmonella
63439,F-0544-2013,Class I,Terminated,2012,125,5,salmonella
63439,F-0523-2013,Class I,Terminated,2012,125,5,salmonella
63439,F-0527-2013,Class I,Terminated,2012,125,5,salmonella
63439,F-0551-2013,Class I,Terminated,2012,125,5,salmonella
63439,F-0541-2013,Class I,Terminated,2012,125,5,salmonella
63439,F-0539-2013,Class I,Terminated,2012,125,5,salmonella
63439,F-0540-2013,Class I,Terminated,2012,125,5,salmonella
63439,F-0521-2013,Class I,Terminated,2012,125,5,salmonella
63439,F-0536-2013,Class I,Terminated,2012,125,5,salmonella
63439,F-0535-2013,Class I,Terminated,2012,125,5,salmonella
63439,F-0547-2013,Class I,Terminated,2012,125,5,salmonella
63439,F-0531-2013,Class I,Terminated,2012,125,5,salmonella
63439,F-0549-2013,Class I,Terminated,2012,125,5,salmonella
63441,F-0622-2013,Class I,Terminated,2012,26,1,allergen/undeclared
63441,F-0621-2013,Class I,Terminated,2012,26,1,allergen/undeclared
63444,F-0618-2013,Class I,Terminated,2012,110,4,salmonella
63448,F-0665-2013,Class I,Terminated,2012,124,5,salmonella
63448,F-0674-2013,Class I,Terminated,2012,124,5,salmonella
63448,F-0669-2013,Class I,Terminated,2012,124,5,salmonella
63448,F-0661-2013,Class I,Terminated,2012,124,5,salmonella
63448,F-0662-2013,Class I,Terminated,2012,124,5,salmonella
63448,F-0670-2013,Class I,Terminated,2012,124,5,salmonella
63448,F-0677-2013,Class I,Terminated,2012,124,5,salmonella
63448,F-0668-2013,Class I,Terminated,2012,124,5,salmonella
63448,F-0664-2013,Class I,Terminated,2012,124,5,salmonella
63448,F-0676-2013,Class I,Terminated,2012,124,5,salmonella
63448,F-0660-2013,Class I,Terminated,2012,124,5,salmonella
63448,F-0671-2013,Class I,Terminated,2012,124,5,salmonella
63448,F-0663-2013,Class I,Terminated,2012,124,5,salmonella
63450,F-0653-2013,Class I,Terminated,2012,275,10,salmonella
63456,F-1194-2013,Class I,Terminated,2012,219,8,salmonella
63469,F-0620-2013,Class I,Terminated,2012,151,6,salmonella
63469,F-0619-2013,Class I,Terminated,2012,151,6,salmonella
63472,F-0818-2013,Class I,Terminated,2012,159,6,salmonella
63472,F-0819-2013,Class I,Terminated,2012,159,6,salmonella
63473,F-0626-2013,Class I,Terminated,2012,704,24,salmonella
63473,F-0627-2013,Class I,Terminated,2012,704,24,salmonella
63473,F-0623-2013,Class I,Terminated,2012,704,24,salmonella
63473,F-0628-2013,Class I,Terminated,2012,704,24,salmonella
63473,F-0624-2013,Class I,Terminated,2012,704,24,salmonella
63473,F-0629-2013,Class I,Terminated,2012,704,24,salmonella
63477,F-0679-2013,Class I,Terminated,2012,152,6,salmonella
63478,F-0693-2013,Class I,Terminated,2012,587,20,listeria
63478,F-0691-2013,Class I,Terminated,2012,587,20,listeria
63480,F-0686-2013,Class I,Terminated,2012,82,3,salmonella
63484,F-0614-2013,Class I,Terminated,2012,148,5,salmonella
63487,F-0616-2013,Class I,Terminated,2012,104,4,salmonella
63489,F-0683-2013,Class I,Terminated,2012,191,7,salmonella
63501,F-0634-2013,Class I,Terminated,2012,181,7,allergen/undeclared
63503,F-0708-2013,Class I,Terminated,2012,702,24,salmonella
63503,F-0707-2013,Class I,Terminated,2012,702,24,salmonella
63542,F-0726-2013,Class I,Terminated,2012,96,4,salmonella
63542,F-0725-2013,Class I,Terminated,2012,96,4,salmonella
63611,F-0723-2013,Class I,Terminated,2012,25,1,salmonella
63648,F-0741-2013,Class I,Terminated,2012,146,5,salmonella
63658,F-0853-2013,Class I,Terminated,2012,70,3,listeria
63666,F-0724-2013,Class I,Terminated,2012,1248,27,allergen/undeclared
63673,F-0735-2013,Class I,Terminated,2012,164,6,allergen/undeclared
63677,F-0877-2013,Class I,Terminated,2012,140,5,allergen/undeclared
63677,F-0878-2013,Class I,Terminated,2012,140,5,allergen/undeclared
63696,F-0811-2013,Class I,Terminated,2012,78,3,allergen/undeclared
63696,F-0813-2013,Class I,Terminated,2012,78,3,allergen/undeclared
63696,F-0808-2013,Class I,Terminated,2012,78,3,allergen/undeclared
63696,F-0817-2013,Class I,Terminated,2012,78,3,allergen/undeclared
63696,F-0812-2013,Class I,Terminated,2012,78,3,allergen/undeclared
63696,F-0809-2013,Class I,Terminated,2012,78,3,allergen/undeclared
63721,F-0746-2013,Class I,Terminated,2012,553,19,listeria
63726,F-0799-2013,Class I,Terminated,2012,158,6,salmonella
63726,F-0802-3013,Class I,Terminated,2012,158,6,salmonella
63726,F-0803-2013,Class I,Terminated,2012,158,6,salmonella
63727,F-0738-2013,Class I,Terminated,2012,450,15,allergen/undeclared
63734,F-0831-2013,Class I,Terminated,2012,214,8,allergen/undeclared
63734,F-0830-2013,Class I,Terminated,2012,214,8,allergen/undeclared
63735,F-0872-2013,Class I,Terminated,2012,99,4,listeria
63738,F-1517-2013,Class I,Terminated,2012,253,9,salmonella
63747,F-0866-2013,Class I,Terminated,2012,326,11,listeria
63748,F-0845-2013,Class I,Terminated,2012,474,16,allergen/undeclared
63749,F-0740-2013,Class I,Terminated,2012,152,6,salmonella
63750,F-0867-2013,Class I,Terminated,2012,266,9,salmonella
63766,F-0805-2013,Class I,Terminated,2012,141,5,allergen/undeclared
63773,F-0849-2013,Class I,Terminated,2012,174,6,listeria
63773,F-0850-2013,Class I,Terminated,2012,174,6,listeria
63839,F-0905-2013,Class I,Terminated,2012,280,10,allergen/undeclared
63839,F-0904-2013,Class I,Terminated,2012,280,10,allergen/undeclared
63839,F-0906-2013,Class I,Terminated,2012,280,10,allergen/undeclared
63839,F-0900-2013,Class I,Terminated,2012,280,10,allergen/undeclared
63839,F-0899-2013,Class I,Terminated,2012,280,10,allergen/undeclared
63843,F-0888-2013,Class I,Terminated,2012,647,22,listeria
63870,F-0854-2013,Class I,Terminated,2012,55,2,listeria
63910,F-0914-2013,Class I,Terminated,2012,182,7,listeria
63950,F-0932-2013,Class I,Terminated,2012,265,9,listeria
63950,F-0927-2013,Class I,Terminated,2012,265,9,listeria
63950,F-0931-2013,Class I,Terminated,2012,265,9,listeria
63950,F-0926-2013,Class I,Terminated,2012,265,9,listeria
63950,F-0933-2013,Class I,Terminated,2012,265,9,listeria
63950,F-0930-2013,Class I,Terminated,2012,265,9,listeria
63956,F-0922-2013,Class I,Terminated,2012,60,2,allergen/undeclared
63956,F-0919-2013,Class I,Terminated,2012,60,2,allergen/undeclared
64016,F-1527-2013,Class I,Terminated,2013,209,7,allergen/undeclared
64058,F-0949-2013,Class I,Terminated,2012,60,2,allergen/undeclared
64059,F-0943-2013,Class I,Terminated,2013,269,9,allergen/undeclared
64080,F-0941-2013,Class I,Terminated,2013,182,7,allergen/undeclared
64153,F-0964-2013,Class I,Terminated,2013,1001,27,allergen/undeclared
64184,F-0960-2013,Class I,Terminated,2013,256,9,allergen/undeclared
64199,F-1005-2013,Class I,Terminated,2013,237,8,listeria
64203,F-1011-2013,Class I,Terminated,2013,51,2,listeria
64203,F-1017-2013,Class I,Terminated,2013,51,2,listeria
64203,F-1014-2013,Class I,Terminated,2013,51,2,listeria
64203,F-1012-2013,Class I,Terminated,2013,51,2,listeria
64234,F-1227-2013,Class I,Terminated,2013,71,3,listeria
64282,F-1047-2013,Class I,Terminated,2012,73,3,listeria
64282,F-1050-2013,Class I,Terminated,2012,73,3,listeria
64289,F-0990-2013,Class I,Terminated,2013,58,2,allergen/undeclared
64290,F-1259-2013,Class I,Terminated,2013,224,8,listeria
64290,F-1260-2013,Class I,Terminated,2013,224,8,listeria
64290,F-1257-2013,Class I,Terminated,2013,224,8,listeria
64290,F-1261-2013,Class I,Terminated,2013,224,8,listeria
64290,F-1263-2013,Class I,Terminated,2013,224,8,listeria
64290,F-1253-2013,Class I,Terminated,2013,224,8,listeria
64290,F-1254-2013,Class I,Terminated,2013,224,8,listeria
64290,F-1264-2013,Class I,Terminated,2013,224,8,listeria
64290,F-1256-2013,Class I,Terminated,2013,224,8,listeria
64292,F-1033-2013,Class I,Terminated,2013,556,19,listeria
64292,F-1034-2013,Class I,Terminated,2013,556,19,listeria
64315,F-1371-2013,Class I,Terminated,2013,83,3,allergen/undeclared
64331,F-1028-2013,Class I,Terminated,2013,1158,27,salmonella
64359,F-1025-2013,Class I,Terminated,2013,34,2,salmonella
64366,F-1024-2013,Class I,Terminated,2013,78,3,allergen/undeclared
64369,F-1058-2013,Class I,Terminated,2013,124,5,allergen/undeclared
64385,F-1373-2013,Class I,Terminated,2013,300,10,allergen/undeclared
64385,F-1376-2013,Class I,Terminated,2013,300,10,allergen/undeclared
64385,F-1375-2013,Class I,Terminated,2013,300,10,allergen/undeclared
64385,F-1374-2013,Class I,Terminated,2013,300,10,allergen/undeclared
64419,F-1059-2013,Class I,Terminated,2013,63,3,allergen/undeclared
64442,F-1055-2013,Class I,Terminated,2013,140,5,allergen/undeclared
64467,F-1302-2013,Class I,Terminated,2013,39,2,allergen/undeclared
64493,F-1171-2013,Class I,Terminated,2012,183,7,listeria
64493,F-1168-2013,Class I,Terminated,2012,183,7,listeria
64493,F-1175-2013,Class I,Terminated,2012,183,7,listeria
64493,F-1156-2013,Class I,Terminated,2012,183,7,listeria
64493,F-1184-2013,Class I,Terminated,2012,183,7,listeria
64493,F-1147-2013,Class I,Terminated,2012,183,7,listeria
64493,F-1159-2013,Class I,Terminated,2012,183,7,listeria
64493,F-1177-2013,Class I,Terminated,2012,183,7,listeria
64493,F-1180-2013,Class I,Terminated,2012,183,7,listeria
64493,F-1176-2013,Class I,Terminated,2012,183,7,listeria
64493,F-1149-2013,Class I,Terminated,2012,183,7,listeria
64493,F-1172-2013,Class I,Terminated,2012,183,7,listeria
64493,F-1183-2013,Class I,Terminated,2012,183,7,listeria
64493,F-1160-2013,Class I,Terminated,2012,183,7,listeria
64493,F-1174-2013,Class I,Terminated,2012,183,7,listeria
64493,F-1186-2013,Class I,Terminated,2012,183,7,listeria
64493,F-1154-2013,Class I,Terminated,2012,183,7,listeria
64493,F-1181-2013,Class I,Terminated,2012,183,7,listeria
64493,F-1185-2013,Class I,Terminated,2012,183,7,listeria
64493,F-1163-2013,Class I,Terminated,2012,183,7,listeria
64493,F-1151-2013,Class I,Terminated,2012,183,7,listeria
64493,F-1178-2013,Class I,Terminated,2012,183,7,listeria
64493,F-1148-2013,Class I,Terminated,2012,183,7,listeria
64493,F-1152-2013,Class I,Terminated,2012,183,7,listeria
64493,F-1164-2013,Class I,Terminated,2012,183,7,listeria
64493,F-1158-2013,Class I,Terminated,2012,183,7,listeria
64493,F-1170-2013,Class I,Terminated,2012,183,7,listeria
64493,F-1162-2013,Class I,Terminated,2012,183,7,listeria
64493,F-1155-2013,Class I,Terminated,2012,183,7,listeria
64493,F-1169-2013,Class I,Terminated,2012,183,7,listeria
64493,F-1150-2013,Class I,Terminated,2012,183,7,listeria
64493,F-1173-2013,Class I,Terminated,2012,183,7,listeria
64493,F-1161-2013,Class I,Terminated,2012,183,7,listeria
64599,F-1268-2013,Class I,Terminated,2013,201,7,allergen/undeclared
64606,F-1270-2013,Class I,Terminated,2013,19,1,salmonella
64615,F-1303-2013,Class I,Terminated,2013,42,2,salmonella
64636,F-1269-2013,Class I,Terminated,2013,164,6,allergen/undeclared
64666,F-1826-2013,Class I,Terminated,2013,516,18,allergen/undeclared
64666,F-1833-2013,Class I,Terminated,2013,516,18,allergen/undeclared
64666,F-1827-2013,Class I,Terminated,2013,516,18,allergen/undeclared
64697,F-1409-2013,Class I,Terminated,2013,170,6,allergen/undeclared
64697,F-1408-2013,Class I,Terminated,2013,170,6,allergen/undeclared
64697,F-1407-2013,Class I,Terminated,2013,170,6,allergen/undeclared
64697,F-1410-2013,Class I,Terminated,2013,170,6,allergen/undeclared
64738,F-1315-2013,Class I,Terminated,2013,66,3,listeria
64827,F-1342-2013,Class I,Terminated,2013,114,4,allergen/undeclared
64897,F-1347-2013,Class I,Terminated,2013,1159,27,allergen/undeclared
64917,F-1349-2013,Class I,Terminated,2013,130,5,allergen/undeclared
64958,F-1433-2013,Class I,Terminated,2013,141,5,allergen/undeclared
64958,F-1436-2013,Class I,Terminated,2013,141,5,allergen/undeclared
64958,F-1434-2013,Class I,Terminated,2013,141,5,allergen/undeclared
64958,F-1435-2013,Class I,Terminated,2013,141,5,allergen/undeclared
64958,F-1430-2013,Class I,Terminated,2013,141,5,allergen/undeclared
64967,F-1444-2013,Class I,Terminated,2013,142,5,listeria
65003,F-1453-2013,Class I,Terminated,2013,57,2,allergen/undeclared
65035,F-1443-2013,Class I,Terminated,2013,397,14,allergen/undeclared
65041,F-1441-2013,Class I,Terminated,2013,746,25,salmonella
65056,F-1377-2013,Class I,Terminated,2013,1062,27,allergen/undeclared
65059,F-1505-2013,Class I,Terminated,2013,373,13,allergen/undeclared
65132,F-1470-2013,Class I,Terminated,2013,27,1,allergen/undeclared
65142,F-1526-2013,Class I,Terminated,2013,365,13,allergen/undeclared
65211,F-1465-2013,Class I,Terminated,2013,1063,27,listeria
65291,F-1528-2013,Class I,Terminated,2013,67,3,allergen/undeclared
65299,F-1524-2013,Class I,Terminated,2013,535,18,salmonella
65326,F-1603-2013,Class I,Terminated,2013,543,19,listeria
65335,F-1525-2013,Class I,Terminated,2013,433,15,allergen/undeclared
65363,F-1589-2013,Class I,Terminated,2013,300,10,salmonella
65392,F-1676-2013,Class I,Terminated,2013,135,5,listeria
65392,F-1707-2013,Class I,Terminated,2013,135,5,listeria
65392,F-1662-2013,Class I,Terminated,2013,135,5,listeria
65392,F-1694-2013,Class I,Terminated,2013,135,5,listeria
65392,F-1666-2013,Class I,Terminated,2013,135,5,listeria
65392,F-1706-2013,Class I,Terminated,2013,135,5,listeria
65392,F-1698-2013,Class I,Terminated,2013,135,5,listeria
65392,F-1701-2013,Class I,Terminated,2013,135,5,listeria
65392,F-1690-2013,Class I,Terminated,2013,135,5,listeria
65392,F-1703-2013,Class I,Terminated,2013,135,5,listeria
65392,F-1683-2013,Class I,Terminated,2013,135,5,listeria
65392,F-1678-2013,Class I,Terminated,2013,135,5,listeria
65392,F-1670-2013,Class I,Terminated,2013,135,5,listeria
65392,F-1686-2013,Class I,Terminated,2013,135,5,listeria
65392,F-1691-2013,Class I,Terminated,2013,135,5,listeria
65392,F-1710-2013,Class I,Terminated,2013,135,5,listeria
65392,F-1680-2013,Class I,Terminated,2013,135,5,listeria
65392,F-1674-2013,Class I,Terminated,2013,135,5,listeria
65392,F-1693-2013,Class I,Terminated,2013,135,5,listeria
65392,F-1699-2013,Class I,Terminated,2013,135,5,listeria
65392,F-1682-2013,Class I,Terminated,2013,135,5,listeria
65392,F-1692-2013,Class I,Terminated,2013,135,5,listeria
65392,F-1677-2013,Class I,Terminated,2013,135,5,listeria
65392,F-1672-2013,Class I,Terminated,2013,135,5,listeria
65392,F-1668-2013,Class I,Terminated,2013,135,5,listeria
65392,F-1705-2013,Class I,Terminated,2013,135,5,listeria
65392,F-1667-2013,Class I,Terminated,2013,135,5,listeria
65392,F-1679-2013,Class I,Terminated,2013,135,5,listeria
65392,F-1660-2013,Class I,Terminated,2013,135,5,listeria
65392,F-1665-2013,Class I,Terminated,2013,135,5,listeria
65392,F-1697-2013,Class I,Terminated,2013,135,5,listeria
65392,F-1700-2013,Class I,Terminated,2013,135,5,listeria
65392,F-1669-2013,Class I,Terminated,2013,135,5,listeria
65392,F-1704-2013,Class I,Terminated,2013,135,5,listeria
65419,F-1637-2013,Class I,Terminated,2013,272,10,salmonella
65426,F-1586-2013,Class I,Terminated,2013,180,6,allergen/undeclared
65448,F-1658-2013,Class I,Terminated,2013,552,19,salmonella
65465,F-1781-2013,Class I,Terminated,2013,495,17,allergen/undeclared
65465,F-1779-2013,Class I,Terminated,2013,495,17,allergen/undeclared
65480,F-1654-2013,Class I,Terminated,2013,45,2,salmonella
65499,F-1760-2013,Class I,Terminated,2013,68,3,allergen/undeclared
65499,F-1763-2013,Class I,Terminated,2013,68,3,allergen/undeclared
65499,F-1761-2013,Class I,Terminated,2013,68,3,allergen/undeclared
65500,F-1574-2013,Class I,Terminated,2013,53,2,allergen/undeclared
65509,F-1595-2013,Class I,Terminated,2013,697,24,allergen/undeclared
65545,F-1734-2013,Class I,Terminated,2013,223,8,salmonella
65545,F-1743-2013,Class I,Terminated,2013,223,8,salmonella
65545,F-1736-2013,Class I,Terminated,2013,223,8,salmonella
65545,F-1737-2013,Class I,Terminated,2013,223,8,salmonella
65545,F-1739-2013,Class I,Terminated,2013,223,8,salmonella
65566,F-1718-2013,Class I,Terminated,2013,234,8,allergen/undeclared
65570,F-1657-2013,Class I,Terminated,2013,481,17,salmonella
65570,F-1656-2013,Class I,Terminated,2013,481,17,salmonella
65578,F-1711-2013,Class I,Terminated,2013,460,16,listeria
